id,country,year,sex
37096,Spain,2015.0,female
37097,Spain,2015.0,male
37098,Spain,2015.0,male
37099,Spain,2015.0,male
37100,Spain,2015.0,male
37101,Spain,2015.0,male
37102,Spain,2015.0,male
37103,Sri Lanka,1980.0,female
37104,Sri Lanka,1980.0,female
37105,Sri Lanka,1980.0,female
37106,Sri Lanka,1980.0,female
37107,Sri Lanka,1980.0,female
37108,Sri Lanka,1980.0,female
37109,Sri Lanka,1980.0,male
37110,Sri Lanka,1980.0,male
37111,Sri Lanka,1980.0,male
37112,Sri Lanka,1980.0,male
37113,Sri Lanka,1980.0,male
37114,Sri Lanka,1980.0,male
37115,Sri Lanka,1981.0,female
37116,Sri Lanka,1981.0,female
37117,Sri Lanka,1981.0,female
37118,Sri Lanka,1981.0,female
37119,Sri Lanka,1981.0,female
37120,Sri Lanka,1981.0,female
37121,Sri Lanka,1981.0,male
37122,Sri Lanka,1981.0,male
37123,Sri Lanka,1981.0,male
37124,Sri Lanka,1981.0,male
37125,Sri Lanka,1981.0,male
37126,Sri Lanka,1981.0,male
37127,Sri Lanka,1982.0,female
37128,Sri Lanka,1982.0,female
37129,Sri Lanka,1982.0,female
37130,Sri Lanka,1982.0,female
37131,Sri Lanka,1982.0,female
37132,Sri Lanka,1982.0,female
37133,Sri Lanka,1982.0,male
37134,Sri Lanka,1982.0,male
37135,Sri Lanka,1982.0,male
37136,Sri Lanka,1982.0,male
37137,Sri Lanka,1982.0,male
37138,Sri Lanka,1982.0,male
37139,Sri Lanka,1983.0,female
37140,Sri Lanka,1983.0,female
37141,Sri Lanka,1983.0,female
37142,Sri Lanka,1983.0,female
37143,Sri Lanka,1983.0,female
37144,Sri Lanka,1983.0,female
37145,Sri Lanka,1983.0,male
37146,Sri Lanka,1983.0,male
37147,Sri Lanka,1983.0,male
37148,Sri Lanka,1983.0,male
37149,Sri Lanka,1983.0,male
37150,Sri Lanka,1983.0,male
37151,Sri Lanka,1984.0,female
37152,Sri Lanka,1984.0,female
37153,Sri Lanka,1984.0,female
37154,Sri Lanka,1984.0,female
37155,Sri Lanka,1984.0,female
37156,Sri Lanka,1984.0,female
37157,Sri Lanka,1984.0,male
37158,Sri Lanka,1984.0,male
37159,Sri Lanka,1984.0,male
37160,Sri Lanka,1984.0,male
37161,Sri Lanka,1984.0,male
37162,Sri Lanka,1984.0,male
37163,Sri Lanka,1985.0,female
37164,Sri Lanka,1985.0,female
37165,Sri Lanka,1985.0,female
37166,Sri Lanka,1985.0,female
37167,Sri Lanka,1985.0,female
37168,Sri Lanka,1985.0,female
37169,Sri Lanka,1985.0,male
37170,Sri Lanka,1985.0,male
37171,Sri Lanka,1985.0,male
37172,Sri Lanka,1985.0,male
37173,Sri Lanka,1985.0,male
37174,Sri Lanka,1985.0,male
37175,Sri Lanka,1986.0,female
37176,Sri Lanka,1986.0,female
37177,Sri Lanka,1986.0,female
37178,Sri Lanka,1986.0,female
37179,Sri Lanka,1986.0,female
37180,Sri Lanka,1986.0,female
37181,Sri Lanka,1986.0,male
37182,Sri Lanka,1986.0,male
37183,Sri Lanka,1986.0,male
37184,Sri Lanka,1986.0,male
37185,Sri Lanka,1986.0,male
37186,Sri Lanka,1986.0,male
37187,Sri Lanka,1996.0,female
37188,Sri Lanka,1996.0,female
37189,Sri Lanka,1996.0,female
37190,Sri Lanka,1996.0,female
37191,Sri Lanka,1996.0,female
37192,Sri Lanka,1996.0,female
37193,Sri Lanka,1996.0,male
37194,Sri Lanka,1996.0,male
37195,Sri Lanka,1996.0,male
37196,Sri Lanka,1996.0,male
37197,Sri Lanka,1996.0,male
37198,Sri Lanka,1996.0,male
37199,Sri Lanka,1997.0,female
37200,Sri Lanka,1997.0,female
37201,Sri Lanka,1997.0,female
37202,Sri Lanka,1997.0,female
37203,Sri Lanka,1997.0,female
37204,Sri Lanka,1997.0,female
37205,Sri Lanka,1997.0,male
37206,Sri Lanka,1997.0,male
37207,Sri Lanka,1997.0,male
37208,Sri Lanka,1997.0,male
37209,Sri Lanka,1997.0,male
37210,Sri Lanka,1997.0,male
37211,Sri Lanka,1998.0,female
37212,Sri Lanka,1998.0,female
37213,Sri Lanka,1998.0,female
37214,Sri Lanka,1998.0,female
37215,Sri Lanka,1998.0,female
37216,Sri Lanka,1998.0,female
37217,Sri Lanka,1998.0,male
37218,Sri Lanka,1998.0,male
37219,Sri Lanka,1998.0,male
37220,Sri Lanka,1998.0,male
37221,Sri Lanka,1998.0,male
37222,Sri Lanka,1998.0,male
37223,Sri Lanka,1999.0,female
37224,Sri Lanka,1999.0,female
37225,Sri Lanka,1999.0,female
37226,Sri Lanka,1999.0,female
37227,Sri Lanka,1999.0,female
37228,Sri Lanka,1999.0,female
37229,Sri Lanka,1999.0,male
37230,Sri Lanka,1999.0,male
37231,Sri Lanka,1999.0,male
37232,Sri Lanka,1999.0,male
37233,Sri Lanka,1999.0,male
37234,Sri Lanka,1999.0,male
37235,Sri Lanka,2000.0,female
37236,Sri Lanka,2000.0,female
37237,Sri Lanka,2000.0,female
37238,Sri Lanka,2000.0,female
37239,Sri Lanka,2000.0,female
37240,Sri Lanka,2000.0,female
37241,Sri Lanka,2000.0,male
37242,Sri Lanka,2000.0,male
37243,Sri Lanka,2000.0,male
37244,Sri Lanka,2000.0,male
37245,Sri Lanka,2000.0,male
37246,Sri Lanka,2000.0,male
37247,Sri Lanka,2001.0,female
37248,Sri Lanka,2001.0,female
37249,Sri Lanka,2001.0,female
37250,Sri Lanka,2001.0,female
37251,Sri Lanka,2001.0,female
37252,Sri Lanka,2001.0,female
37253,Sri Lanka,2001.0,male
37254,Sri Lanka,2001.0,male
37255,Sri Lanka,2001.0,male
37256,Sri Lanka,2001.0,male
37257,Sri Lanka,2001.0,male
37258,Sri Lanka,2001.0,male
37259,Sri Lanka,2002.0,female
37260,Sri Lanka,2002.0,female
37261,Sri Lanka,2002.0,female
37262,Sri Lanka,2002.0,female
37263,Sri Lanka,2002.0,female
37264,Sri Lanka,2002.0,female
37265,Sri Lanka,2002.0,male
37266,Sri Lanka,2002.0,male
37267,Sri Lanka,2002.0,male
37268,Sri Lanka,2002.0,male
37269,Sri Lanka,2002.0,male
37270,Sri Lanka,2002.0,male
37271,Sri Lanka,2003.0,female
37272,Sri Lanka,2003.0,female
37273,Sri Lanka,2003.0,female
37274,Sri Lanka,2003.0,female
37275,Sri Lanka,2003.0,female
37276,Sri Lanka,2003.0,female
37277,Sri Lanka,2003.0,male
37278,Sri Lanka,2003.0,male
37279,Sri Lanka,2003.0,male
37280,Sri Lanka,2003.0,male
37281,Sri Lanka,2003.0,male
37282,Sri Lanka,2003.0,male
37283,Sri Lanka,2006.0,female
37284,Sri Lanka,2006.0,female
37285,Sri Lanka,2006.0,female
37286,Sri Lanka,2006.0,female
37287,Sri Lanka,2006.0,female
37288,Sri Lanka,2006.0,female
37289,Sri Lanka,2006.0,male
37290,Sri Lanka,2006.0,male
37291,Sri Lanka,2006.0,male
37292,Sri Lanka,2006.0,male
37293,Sri Lanka,2006.0,male
37294,Sri Lanka,2006.0,male
37295,Suriname,1979.0,female
37296,Suriname,1979.0,female
37297,Suriname,1979.0,female
37298,Suriname,1979.0,female
37299,Suriname,1979.0,female
37300,Suriname,1979.0,female
37301,Suriname,1979.0,male
37302,Suriname,1979.0,male
37303,Suriname,1979.0,male
37304,Suriname,1979.0,male
37305,Suriname,1979.0,male
37306,Suriname,1979.0,male
37307,Suriname,1980.0,female
37308,Suriname,1980.0,female
37309,Suriname,1980.0,female
37310,Suriname,1980.0,female
37311,Suriname,1980.0,female
37312,Suriname,1980.0,female
37313,Suriname,1980.0,male
37314,Suriname,1980.0,male
37315,Suriname,1980.0,male
37316,Suriname,1980.0,male
37317,Suriname,1980.0,male
37318,Suriname,1980.0,male
37319,Suriname,1981.0,female
37320,Suriname,1981.0,female
37321,Suriname,1981.0,female
37322,Suriname,1981.0,female
37323,Suriname,1981.0,female
37324,Suriname,1981.0,female
37325,Suriname,1981.0,male
37326,Suriname,1981.0,male
37327,Suriname,1981.0,male
37328,Suriname,1981.0,male
37329,Suriname,1981.0,male
37330,Suriname,1981.0,male
37331,Suriname,1982.0,female
37332,Suriname,1982.0,female
37333,Suriname,1982.0,female
37334,Suriname,1982.0,female
37335,Suriname,1982.0,female
37336,Suriname,1982.0,female
37337,Suriname,1982.0,male
37338,Suriname,1982.0,male
37339,Suriname,1982.0,male
37340,Suriname,1982.0,male
37341,Suriname,1982.0,male
37342,Suriname,1982.0,male
37343,Suriname,1984.0,female
37344,Suriname,1984.0,female
37345,Suriname,1984.0,female
37346,Suriname,1984.0,female
37347,Suriname,1984.0,female
37348,Suriname,1984.0,female
37349,Suriname,1984.0,male
37350,Suriname,1984.0,male
37351,Suriname,1984.0,male
37352,Suriname,1984.0,male
37353,Suriname,1984.0,male
37354,Suriname,1984.0,male
37355,Suriname,1985.0,female
37356,Suriname,1985.0,female
37357,Suriname,1985.0,female
37358,Suriname,1985.0,female
37359,Suriname,1985.0,female
37360,Suriname,1985.0,female
37361,Suriname,1985.0,male
37362,Suriname,1985.0,male
37363,Suriname,1985.0,male
37364,Suriname,1985.0,male
37365,Suriname,1985.0,male
37366,Suriname,1985.0,male
37367,Suriname,1986.0,female
37368,Suriname,1986.0,female
37369,Suriname,1986.0,female
37370,Suriname,1986.0,female
37371,Suriname,1986.0,female
37372,Suriname,1986.0,female
37373,Suriname,1986.0,male
37374,Suriname,1986.0,male
37375,Suriname,1986.0,male
37376,Suriname,1986.0,male
37377,Suriname,1986.0,male
37378,Suriname,1986.0,male
37379,Suriname,1987.0,female
37380,Suriname,1987.0,female
37381,Suriname,1987.0,female
37382,Suriname,1987.0,female
37383,Suriname,1987.0,female
37384,Suriname,1987.0,female
37385,Suriname,1987.0,male
37386,Suriname,1987.0,male
37387,Suriname,1987.0,male
37388,Suriname,1987.0,male
37389,Suriname,1987.0,male
37390,Suriname,1987.0,male
37391,Suriname,1988.0,female
37392,Suriname,1988.0,female
37393,Suriname,1988.0,female
37394,Suriname,1988.0,female
37395,Suriname,1988.0,female
37396,Suriname,1988.0,female
37397,Suriname,1988.0,male
37398,Suriname,1988.0,male
37399,Suriname,1988.0,male
37400,Suriname,1988.0,male
37401,Suriname,1988.0,male
37402,Suriname,1988.0,male
37403,Suriname,1989.0,female
37404,Suriname,1989.0,female
37405,Suriname,1989.0,female
37406,Suriname,1989.0,female
37407,Suriname,1989.0,female
37408,Suriname,1989.0,female
37409,Suriname,1989.0,male
37410,Suriname,1989.0,male
37411,Suriname,1989.0,male
37412,Suriname,1989.0,male
37413,Suriname,1989.0,male
37414,Suriname,1989.0,male
37415,Suriname,1990.0,female
37416,Suriname,1990.0,female
37417,Suriname,1990.0,female
37418,Suriname,1990.0,female
37419,Suriname,1990.0,female
37420,Suriname,1990.0,female
37421,Suriname,1990.0,male
37422,Suriname,1990.0,male
37423,Suriname,1990.0,male
37424,Suriname,1990.0,male
37425,Suriname,1990.0,male
37426,Suriname,1990.0,male
37427,Suriname,1991.0,female
37428,Suriname,1991.0,female
37429,Suriname,1991.0,female
37430,Suriname,1991.0,female
37431,Suriname,1991.0,female
37432,Suriname,1991.0,female
37433,Suriname,1991.0,male
37434,Suriname,1991.0,male
37435,Suriname,1991.0,male
37436,Suriname,1991.0,male
37437,Suriname,1991.0,male
37438,Suriname,1991.0,male
37439,Suriname,1992.0,female
37440,Suriname,1992.0,female
37441,Suriname,1992.0,female
37442,Suriname,1992.0,female
37443,Suriname,1992.0,female
37444,Suriname,1992.0,female
37445,Suriname,1992.0,male
37446,Suriname,1992.0,male
37447,Suriname,1992.0,male
37448,Suriname,1992.0,male
37449,Suriname,1992.0,male
37450,Suriname,1992.0,male
37451,Suriname,1995.0,female
37452,Suriname,1995.0,female
37453,Suriname,1995.0,female
37454,Suriname,1995.0,female
37455,Suriname,1995.0,female
37456,Suriname,1995.0,female
37457,Suriname,1995.0,male
37458,Suriname,1995.0,male
37459,Suriname,1995.0,male
37460,Suriname,1995.0,male
37461,Suriname,1995.0,male
37462,Suriname,1995.0,male
37463,Suriname,1996.0,female
37464,Suriname,1996.0,female
37465,Suriname,1996.0,female
37466,Suriname,1996.0,female
37467,Suriname,1996.0,female
37468,Suriname,1996.0,female
37469,Suriname,1996.0,male
37470,Suriname,1996.0,male
37471,Suriname,1996.0,male
37472,Suriname,1996.0,male
37473,Suriname,1996.0,male
37474,Suriname,1996.0,male
37475,Suriname,1997.0,female
37476,Suriname,1997.0,female
37477,Suriname,1997.0,female
37478,Suriname,1997.0,female
37479,Suriname,1997.0,female
37480,Suriname,1997.0,female
37481,Suriname,1997.0,male
37482,Suriname,1997.0,male
37483,Suriname,1997.0,male
37484,Suriname,1997.0,male
37485,Suriname,1997.0,male
37486,Suriname,1997.0,male
37487,Suriname,1998.0,female
37488,Suriname,1998.0,female
37489,Suriname,1998.0,female
37490,Suriname,1998.0,female
37491,Suriname,1998.0,female
37492,Suriname,1998.0,female
37493,Suriname,1998.0,male
37494,Suriname,1998.0,male
37495,Suriname,1998.0,male
37496,Suriname,1998.0,male
37497,Suriname,1998.0,male
37498,Suriname,1998.0,male
37499,Suriname,1999.0,female
37500,Suriname,1999.0,female
37501,Suriname,1999.0,female
37502,Suriname,1999.0,female
37503,Suriname,1999.0,female
37504,Suriname,1999.0,female
37505,Suriname,1999.0,male
37506,Suriname,1999.0,male
37507,Suriname,1999.0,male
37508,Suriname,1999.0,male
37509,Suriname,1999.0,male
37510,Suriname,1999.0,male
37511,Suriname,2000.0,female
37512,Suriname,2000.0,female
37513,Suriname,2000.0,female
37514,Suriname,2000.0,female
37515,Suriname,2000.0,female
37516,Suriname,2000.0,female
37517,Suriname,2000.0,male
37518,Suriname,2000.0,male
37519,Suriname,2000.0,male
37520,Suriname,2000.0,male
37521,Suriname,2000.0,male
37522,Suriname,2000.0,male
37523,Suriname,2001.0,female
37524,Suriname,2001.0,female
37525,Suriname,2001.0,female
37526,Suriname,2001.0,female
37527,Suriname,2001.0,female
37528,Suriname,2001.0,female
37529,Suriname,2001.0,male
37530,Suriname,2001.0,male
37531,Suriname,2001.0,male
37532,Suriname,2001.0,male
37533,Suriname,2001.0,male
37534,Suriname,2001.0,male
37535,Suriname,2002.0,female
37536,Suriname,2002.0,female
37537,Suriname,2002.0,female
37538,Suriname,2002.0,female
37539,Suriname,2002.0,female
37540,Suriname,2002.0,female
37541,Suriname,2002.0,male
37542,Suriname,2002.0,male
37543,Suriname,2002.0,male
37544,Suriname,2002.0,male
37545,Suriname,2002.0,male
37546,Suriname,2002.0,male
37547,Suriname,2003.0,female
37548,Suriname,2003.0,female
37549,Suriname,2003.0,female
37550,Suriname,2003.0,female
37551,Suriname,2003.0,female
37552,Suriname,2003.0,female
37553,Suriname,2003.0,male
37554,Suriname,2003.0,male
37555,Suriname,2003.0,male
37556,Suriname,2003.0,male
37557,Suriname,2003.0,male
37558,Suriname,2003.0,male
37559,Suriname,2004.0,female
37560,Suriname,2004.0,female
37561,Suriname,2004.0,female
37562,Suriname,2004.0,female
37563,Suriname,2004.0,female
37564,Suriname,2004.0,female
37565,Suriname,2004.0,male
37566,Suriname,2004.0,male
37567,Suriname,2004.0,male
37568,Suriname,2004.0,male
37569,Suriname,2004.0,male
37570,Suriname,2004.0,male
37571,Suriname,2005.0,female
37572,Suriname,2005.0,female
37573,Suriname,2005.0,female
37574,Suriname,2005.0,female
37575,Suriname,2005.0,female
37576,Suriname,2005.0,female
37577,Suriname,2005.0,male
37578,Suriname,2005.0,male
37579,Suriname,2005.0,male
37580,Suriname,2005.0,male
37581,Suriname,2005.0,male
37582,Suriname,2005.0,male
37583,Suriname,2006.0,female
37584,Suriname,2006.0,female
37585,Suriname,2006.0,female
37586,Suriname,2006.0,female
37587,Suriname,2006.0,female
37588,Suriname,2006.0,female
37589,Suriname,2006.0,male
37590,Suriname,2006.0,male
37591,Suriname,2006.0,male
37592,Suriname,2006.0,male
37593,Suriname,2006.0,male
37594,Suriname,2006.0,male
37595,Suriname,2007.0,female
37596,Suriname,2007.0,female
37597,Suriname,2007.0,female
37598,Suriname,2007.0,female
37599,Suriname,2007.0,female
37600,Suriname,2007.0,female
37601,Suriname,2007.0,male
37602,Suriname,2007.0,male
37603,Suriname,2007.0,male
37604,Suriname,2007.0,male
37605,Suriname,2007.0,male
37606,Suriname,2007.0,male
37607,Suriname,2008.0,female
37608,Suriname,2008.0,female
37609,Suriname,2008.0,female
37610,Suriname,2008.0,female
37611,Suriname,2008.0,female
37612,Suriname,2008.0,female
37613,Suriname,2008.0,male
37614,Suriname,2008.0,male
37615,Suriname,2008.0,male
37616,Suriname,2008.0,male
37617,Suriname,2008.0,male
37618,Suriname,2008.0,male
37619,Suriname,2009.0,female
37620,Suriname,2009.0,female
37621,Suriname,2009.0,female
37622,Suriname,2009.0,female
37623,Suriname,2009.0,female
37624,Suriname,2009.0,female
37625,Suriname,2009.0,male
37626,Suriname,2009.0,male
37627,Suriname,2009.0,male
37628,,,
37629,Suriname,2009.0,male
37630,Suriname,2009.0,male
37631,Suriname,2009.0,male
37632,Suriname,2010.0,female
37633,Suriname,2010.0,female
37634,Suriname,2010.0,female
37635,Suriname,2010.0,female
37636,Suriname,2010.0,female
37637,Suriname,2010.0,female
37638,Suriname,2010.0,male
37639,Suriname,2010.0,male
37640,Suriname,2010.0,male
37641,Suriname,2010.0,male
37642,Suriname,2010.0,male
37643,Suriname,2010.0,male
37644,Suriname,2011.0,female
37645,Suriname,2011.0,female
37646,Suriname,2011.0,female
37647,Suriname,2011.0,female
37648,Suriname,2011.0,female
37649,Suriname,2011.0,female
37650,Suriname,2011.0,male
37651,Suriname,2011.0,male
37652,Suriname,2011.0,male
37653,Suriname,2011.0,male
37654,Suriname,2011.0,male
37655,Suriname,2011.0,male
37656,Suriname,2012.0,female
37657,Suriname,2012.0,female
37658,Suriname,2012.0,female
37659,Suriname,2012.0,female
37660,Suriname,2012.0,female
37661,Suriname,2012.0,female
37662,Suriname,2012.0,male
37663,Suriname,2012.0,male
37664,Suriname,2012.0,male
37665,Suriname,2012.0,male
37666,Suriname,2012.0,male
37667,Suriname,2012.0,male
37668,Suriname,2013.0,female
37669,Suriname,2013.0,female
37670,Suriname,2013.0,female
37671,Suriname,2013.0,female
37672,Suriname,2013.0,female
37673,Suriname,2013.0,female
37674,Suriname,2013.0,male
37675,Suriname,2013.0,male
37676,Suriname,2013.0,male
37677,Suriname,2013.0,male
37678,Suriname,2013.0,male
37679,Suriname,2013.0,male
37680,Suriname,2014.0,female
37681,Suriname,2014.0,female
37682,Suriname,2014.0,female
37683,Suriname,2014.0,female
37684,Suriname,2014.0,female
37685,Suriname,2014.0,female
37686,Suriname,2014.0,female
37687,Suriname,2014.0,male
37688,Suriname,2014.0,male
37689,Suriname,2014.0,male
37690,Suriname,2014.0,male
37691,Suriname,2014.0,male
37692,Suriname,2014.0,male
37693,Sweden,1979.0,female
37694,Sweden,1979.0,female
37695,Sweden,1979.0,female
37696,Sweden,1979.0,female
37697,Sweden,1979.0,female
37698,Sweden,1979.0,female
37699,Sweden,1979.0,male
37700,Sweden,1979.0,male
37701,Sweden,1979.0,male
37702,Sweden,1979.0,male
37703,Sweden,1979.0,male
37704,Sweden,1979.0,male
37705,Sweden,1980.0,female
37706,Sweden,1980.0,female
37707,Sweden,1980.0,female
37708,Sweden,1980.0,female
37709,Sweden,1980.0,female
37710,Sweden,1980.0,female
37711,Sweden,1980.0,male
37712,Sweden,1980.0,male
37713,Sweden,1980.0,male
37714,Sweden,1980.0,male
37715,Sweden,1980.0,male
37716,Sweden,1980.0,male
37717,Sweden,1981.0,female
37718,Sweden,1981.0,female
37719,Sweden,1981.0,female
37720,Sweden,1981.0,female
37721,Sweden,1981.0,female
37722,Sweden,1981.0,female
37723,Sweden,1981.0,male
37724,Sweden,1981.0,male
37725,Sweden,1981.0,male
37726,Sweden,1981.0,male
37727,Sweden,1981.0,male
37728,Sweden,1981.0,male
37729,Sweden,1982.0,female
37730,Sweden,1982.0,female
37731,Sweden,1982.0,female
37732,Sweden,1982.0,female
37733,Sweden,1982.0,female
37734,Sweden,1982.0,female
37735,Sweden,1982.0,male
37736,Sweden,1982.0,male
37737,Sweden,1982.0,male
37738,Sweden,1982.0,male
37739,Sweden,1982.0,male
37740,Sweden,1982.0,male
37741,Sweden,1983.0,female
37742,Sweden,1983.0,female
37743,Sweden,1983.0,female
37744,Sweden,1983.0,female
37745,Sweden,1983.0,female
37746,Sweden,1983.0,female
37747,Sweden,1983.0,male
37748,Sweden,1983.0,male
37749,Sweden,1983.0,male
37750,Sweden,1983.0,male
37751,Sweden,1983.0,male
37752,Sweden,1983.0,male
37753,Sweden,1984.0,female
37754,Sweden,1984.0,female
37755,Sweden,1984.0,female
37756,Sweden,1984.0,female
37757,Sweden,1984.0,female
37758,Sweden,1984.0,female
37759,Sweden,1984.0,male
37760,Sweden,1984.0,male
37761,Sweden,1984.0,male
37762,Sweden,1984.0,male
37763,Sweden,1984.0,male
37764,Sweden,1984.0,male
37765,Sweden,1985.0,female
37766,Sweden,1985.0,female
37767,Sweden,1985.0,female
37768,Sweden,1985.0,female
37769,Sweden,1985.0,female
37770,Sweden,1985.0,female
37771,Sweden,1985.0,male
37772,Sweden,1985.0,male
37773,Sweden,1985.0,male
37774,Sweden,1985.0,male
37775,Sweden,1985.0,male
37776,Sweden,1985.0,male
37777,Sweden,1986.0,female
37778,Sweden,1986.0,female
37779,Sweden,1986.0,female
37780,Sweden,1986.0,female
37781,Sweden,1986.0,female
37782,Sweden,1986.0,female
37783,Sweden,1986.0,male
37784,Sweden,1986.0,male
37785,Sweden,1986.0,male
37786,Sweden,1986.0,male
37787,Sweden,1986.0,male
37788,Sweden,1986.0,male
37789,Sweden,1987.0,female
37790,Sweden,1987.0,female
37791,Sweden,1987.0,female
37792,Sweden,1987.0,female
37793,Sweden,1987.0,female
37794,Sweden,1987.0,female
37795,Sweden,1987.0,male
37796,Sweden,1987.0,male
37797,Sweden,1987.0,male
37798,Sweden,1987.0,male
37799,Sweden,1987.0,male
37800,Sweden,1987.0,male
37801,Sweden,1988.0,female
37802,Sweden,1988.0,female
37803,Sweden,1988.0,female
37804,Sweden,1988.0,female
37805,Sweden,1988.0,female
37806,Sweden,1988.0,female
37807,Sweden,1988.0,male
37808,Sweden,1988.0,male
37809,Sweden,1988.0,male
37810,Sweden,1988.0,male
37811,Sweden,1988.0,male
37812,Sweden,1988.0,male
37813,Sweden,1989.0,female
37814,Sweden,1989.0,female
37815,Sweden,1989.0,female
37816,Sweden,1989.0,female
37817,Sweden,1989.0,female
37818,Sweden,1989.0,female
37819,Sweden,1989.0,male
37820,Sweden,1989.0,male
37821,Sweden,1989.0,male
37822,Sweden,1989.0,male
37823,Sweden,1989.0,male
37824,Sweden,1989.0,male
37825,Sweden,1990.0,female
37826,Sweden,1990.0,female
37827,Sweden,1990.0,female
37828,Sweden,1990.0,female
37829,Sweden,1990.0,female
37830,Sweden,1990.0,female
37831,Sweden,1990.0,male
37832,Sweden,1990.0,male
37833,Sweden,1990.0,male
37834,Sweden,1990.0,male
37835,Sweden,1990.0,male
37836,Sweden,1990.0,male
37837,Sweden,1991.0,female
37838,Sweden,1991.0,female
37839,Sweden,1991.0,female
37840,Sweden,1991.0,female
37841,Sweden,1991.0,female
37842,Sweden,1991.0,female
37843,Sweden,1991.0,male
37844,Sweden,1991.0,male
37845,Sweden,1991.0,male
37846,Sweden,1991.0,male
37847,Sweden,1991.0,male
37848,Sweden,1991.0,male
37849,Sweden,1992.0,female
37850,Sweden,1992.0,female
37851,Sweden,1992.0,female
37852,Sweden,1992.0,female
37853,Sweden,1992.0,female
37854,Sweden,1992.0,female
37855,Sweden,1992.0,male
37856,Sweden,1992.0,male
37857,Sweden,1992.0,male
37858,Sweden,1992.0,male
37859,Sweden,1992.0,male
37860,Sweden,1992.0,male
37861,Sweden,1993.0,female
37862,Sweden,1993.0,female
37863,Sweden,1993.0,female
37864,Sweden,1993.0,female
37865,Sweden,1993.0,female
37866,Sweden,1993.0,female
37867,Sweden,1993.0,male
37868,Sweden,1993.0,male
37869,Sweden,1993.0,male
37870,Sweden,1993.0,male
37871,Sweden,1993.0,male
37872,Sweden,1993.0,male
37873,Sweden,1994.0,female
37874,Sweden,1994.0,female
37875,Sweden,1994.0,female
37876,Sweden,1994.0,female
37877,Sweden,1994.0,female
37878,Sweden,1994.0,female
37879,Sweden,1994.0,male
37880,Sweden,1994.0,male
37881,Sweden,1994.0,male
37882,Sweden,1994.0,male
37883,Sweden,1994.0,male
37884,Sweden,1994.0,male
37885,Sweden,1995.0,female
37886,Sweden,1995.0,female
37887,Sweden,1995.0,female
37888,Sweden,1995.0,female
37889,Sweden,1995.0,female
37890,Sweden,1995.0,female
37891,Sweden,1995.0,male
37892,Sweden,1995.0,male
37893,Sweden,1995.0,male
37894,Sweden,1995.0,male
37895,Sweden,1995.0,male
37896,Sweden,1995.0,male
37897,Sweden,1996.0,female
37898,Sweden,1996.0,female
37899,Sweden,1996.0,female
37900,Sweden,1996.0,female
37901,Sweden,1996.0,female
37902,Sweden,1996.0,female
37903,Sweden,1996.0,male
37904,Sweden,1996.0,male
37905,Sweden,1996.0,male
37906,Sweden,1996.0,male
37907,Sweden,1996.0,male
37908,Sweden,1996.0,male
37909,Sweden,1997.0,female
37910,Sweden,1997.0,female
37911,Sweden,1997.0,female
37912,Sweden,1997.0,female
37913,Sweden,1997.0,female
37914,Sweden,1997.0,female
37915,Sweden,1997.0,male
37916,Sweden,1997.0,male
37917,Sweden,1997.0,male
37918,Sweden,1997.0,male
37919,Sweden,1997.0,male
37920,Sweden,1997.0,male
37921,Sweden,1998.0,female
37922,Sweden,1998.0,female
37923,Sweden,1998.0,female
37924,Sweden,1998.0,female
37925,Sweden,1998.0,female
37926,Sweden,1998.0,female
37927,Sweden,1998.0,male
37928,Sweden,1998.0,male
37929,Sweden,1998.0,male
37930,Sweden,1998.0,male
37931,Sweden,1998.0,male
37932,Sweden,1998.0,male
37933,Sweden,1999.0,female
37934,Sweden,1999.0,female
37935,Sweden,1999.0,female
37936,Sweden,1999.0,female
37937,Sweden,1999.0,female
37938,Sweden,1999.0,female
37939,Sweden,1999.0,male
37940,Sweden,1999.0,male
37941,Sweden,1999.0,male
37942,Sweden,1999.0,male
37943,Sweden,1999.0,male
37944,Sweden,1999.0,male
37945,Sweden,2000.0,female
37946,Sweden,2000.0,female
37947,Sweden,2000.0,female
37948,Sweden,2000.0,female
37949,Sweden,2000.0,female
37950,Sweden,2000.0,female
37951,Sweden,2000.0,male
37952,Sweden,2000.0,male
37953,Sweden,2000.0,male
37954,Sweden,2000.0,male
37955,Sweden,2000.0,male
37956,Sweden,2000.0,male
37957,Sweden,2001.0,female
37958,Sweden,2001.0,female
37959,Sweden,2001.0,female
37960,Sweden,2001.0,female
37961,Sweden,2001.0,female
37962,Sweden,2001.0,female
37963,Sweden,2001.0,male
37964,Sweden,2001.0,male
37965,Sweden,2001.0,male
37966,Sweden,2001.0,male
37967,Sweden,2001.0,male
37968,Sweden,2001.0,male
37969,Sweden,2002.0,female
37970,Sweden,2002.0,female
37971,Sweden,2002.0,female
37972,Sweden,2002.0,female
37973,Sweden,2002.0,female
37974,Sweden,2002.0,female
37975,Sweden,2002.0,male
37976,Sweden,2002.0,male
37977,Sweden,2002.0,male
37978,Sweden,2002.0,male
37979,Sweden,2002.0,male
37980,Sweden,2002.0,male
37981,Sweden,2003.0,female
37982,Sweden,2003.0,female
37983,Sweden,2003.0,female
37984,Sweden,2003.0,female
37985,Sweden,2003.0,female
37986,Sweden,2003.0,female
37987,Sweden,2003.0,male
37988,Sweden,2003.0,male
37989,Sweden,2003.0,male
37990,Sweden,2003.0,male
